"No.","ClientID","Client Name","Place","Diff Pix","Monitor Date","Created Date"
"32","C-001","一般社団法人　葛西地震研究所","葛西観測所－Ａ","0","2016-06-07 00:31:49","2016-06-09 19:22:58"
"33","C-001","一般社団法人　葛西地震研究所","葛西観測所－Ａ","0","2016-06-07 00:32:49","2016-06-09 19:22:58"
"34","C-001","一般社団法人　葛西地震研究所","葛西観測所－Ａ","0","2016-06-07 00:33:49","2016-06-09 19:22:58"
"35","C-001","一般社団法人　葛西地震研究所","葛西観測所－Ａ","0","2016-06-07 00:34:49","2016-06-09 19:22:58"
"36","C-001","一般社団法人　葛西地震研究所","葛西観測所－Ａ","0","2016-06-07 00:35:49","2016-06-09 19:22:58"
"37","C-001","一般社団法人　葛西地震研究所","葛西観測所－Ａ","0","2016-06-07 00:36:49","2016-06-09 19:22:58"
"38","C-001","一般社団法人　葛西地震研究所","葛西観測所－Ａ","0","2016-06-07 00:37:49","2016-06-09 19:22:58"
"39","C-001","一般社団法人　葛西地震研究所","葛西観測所－Ａ","0","2016-06-07 00:38:49","2016-06-09 19:22:58"
"40","C-001","一般社団法人　葛西地震研究所","葛西観測所－Ａ","0","2016-06-07 00:39:49","2016-06-09 19:22:58"
"41","C-001","一般社団法人　葛西地震研究所","葛西観測所－Ａ","0","2016-06-07 00:40:49","2016-06-09 19:22:58"
"42","C-001","一般社団法人　葛西地震研究所","葛西観測所－Ａ","0","2016-06-07 00:41:49","2016-06-09 19:22:58"
"43","C-001","一般社団法人　葛西地震研究所","葛西観測所－Ａ","0","2016-06-07 00:42:49","2016-06-09 19:22:58"
"44","C-001","一般社団法人　葛西地震研究所","葛西観測所－Ａ","0","2016-06-07 00:43:49","2016-06-09 19:22:58"
"45","C-001","一般社団法人　葛西地震研究所","葛西観測所－Ａ","0","2016-06-07 00:44:49","2016-06-09 19:22:59"
"46","C-001","一般社団法人　葛西地震研究所","葛西観測所－Ａ","0","2016-06-07 00:45:49","2016-06-09 19:22:59"
"47","C-001","一般社団法人　葛西地震研究所","葛西観測所－Ａ","0","2016-06-07 00:46:49","2016-06-09 19:22:59"
"48","C-001","一般社団法人　葛西地震研究所","葛西観測所－Ａ","1","2016-06-07 00:47:49","2016-06-09 19:22:59"
"49","C-001","一般社団法人　葛西地震研究所","葛西観測所－Ａ","1","2016-06-07 00:48:49","2016-06-09 19:22:59"
"50","C-001","一般社団法人　葛西地震研究所","葛西観測所－Ａ","0","2016-06-07 00:49:49","2016-06-09 19:22:59"
"51","C-001","一般社団法人　葛西地震研究所","葛西観測所－Ａ","1","2016-06-07 00:50:49","2016-06-09 19:22:59"
"52","C-001","一般社団法人　葛西地震研究所","葛西観測所－Ａ","0","2016-06-07 00:51:49","2016-06-09 19:22:59"
"53","C-001","一般社団法人　葛西地震研究所","葛西観測所－Ａ","0","2016-06-07 00:52:49","2016-06-09 19:22:59"
"54","C-001","一般社団法人　葛西地震研究所","葛西観測所－Ａ","0","2016-06-07 00:53:49","2016-06-09 19:22:59"
"55","C-001","一般社団法人　葛西地震研究所","葛西観測所－Ａ","0","2016-06-07 00:54:49","2016-06-09 19:22:59"
"56","C-001","一般社団法人　葛西地震研究所","葛西観測所－Ａ","0","2016-06-07 00:55:49","2016-06-09 19:22:59"
"57","C-001","一般社団法人　葛西地震研究所","葛西観測所－Ａ","0","2016-06-07 00:56:49","2016-06-09 19:22:59"
"58","C-001","一般社団法人　葛西地震研究所","葛西観測所－Ａ","0","2016-06-07 00:57:49","2016-06-09 19:22:59"
"59","C-001","一般社団法人　葛西地震研究所","葛西観測所－Ａ","0","2016-06-07 00:58:49","2016-06-09 19:22:59"
"60","C-001","一般社団法人　葛西地震研究所","葛西観測所－Ａ","0","2016-06-07 00:59:49","2016-06-09 19:22:59"
"61","C-001","一般社団法人　葛西地震研究所","葛西観測所－Ａ","0","2016-06-07 01:00:50","2016-06-09 19:22:59"
"62","C-001","一般社団法人　葛西地震研究所","葛西観測所－Ａ","0","2016-06-07 01:01:49","2016-06-09 19:22:59"
"63","C-001","一般社団法人　葛西地震研究所","葛西観測所－Ａ","0","2016-06-07 01:02:50","2016-06-09 19:22:59"
"64","C-001","一般社団法人　葛西地震研究所","葛西観測所－Ａ","1","2016-06-07 01:03:50","2016-06-09 19:22:59"
"65","C-001","一般社団法人　葛西地震研究所","葛西観測所－Ａ","0","2016-06-07 01:04:50","2016-06-09 19:23:00"
"66","C-001","一般社団法人　葛西地震研究所","葛西観測所－Ａ","0","2016-06-07 01:05:50","2016-06-09 19:23:00"
"67","C-001","一般社団法人　葛西地震研究所","葛西観測所－Ａ","0","2016-06-07 01:06:50","2016-06-09 19:23:00"
"68","C-001","一般社団法人　葛西地震研究所","葛西観測所－Ａ","1","2016-06-07 01:07:50","2016-06-09 19:23:00"
"69","C-001","一般社団法人　葛西地震研究所","葛西観測所－Ａ","0","2016-06-07 01:08:50","2016-06-09 19:23:00"
"70","C-001","一般社団法人　葛西地震研究所","葛西観測所－Ａ","0","2016-06-07 01:09:50","2016-06-09 19:23:00"
"71","C-001","一般社団法人　葛西地震研究所","葛西観測所－Ａ","0","2016-06-07 01:10:50","2016-06-09 19:23:00"
"72","C-001","一般社団法人　葛西地震研究所","葛西観測所－Ａ","0","2016-06-07 01:11:50","2016-06-09 19:23:00"
"73","C-001","一般社団法人　葛西地震研究所","葛西観測所－Ａ","0","2016-06-07 01:12:50","2016-06-09 19:23:00"
"74","C-001","一般社団法人　葛西地震研究所","葛西観測所－Ａ","0","2016-06-07 01:13:50","2016-06-09 19:23:00"
"75","C-001","一般社団法人　葛西地震研究所","葛西観測所－Ａ","0","2016-06-07 01:14:50","2016-06-09 19:23:00"
"76","C-001","一般社団法人　葛西地震研究所","葛西観測所－Ａ","0","2016-06-07 01:15:50","2016-06-09 19:23:00"
"77","C-001","一般社団法人　葛西地震研究所","葛西観測所－Ａ","0","2016-06-07 01:16:50","2016-06-09 19:23:00"
"78","C-001","一般社団法人　葛西地震研究所","葛西観測所－Ａ","0","2016-06-07 01:17:50","2016-06-09 19:23:00"
"79","C-001","一般社団法人　葛西地震研究所","葛西観測所－Ａ","0","2016-06-07 01:18:50","2016-06-09 19:23:00"
"80","C-001","一般社団法人　葛西地震研究所","葛西観測所－Ａ","0","2016-06-07 01:19:50","2016-06-09 19:23:00"
"81","C-001","一般社団法人　葛西地震研究所","葛西観測所－Ａ","0","2016-06-07 01:20:50","2016-06-09 19:23:00"
"82","C-001","一般社団法人　葛西地震研究所","葛西観測所－Ａ","0","2016-06-07 01:21:50","2016-06-09 19:23:00"
"83","C-001","一般社団法人　葛西地震研究所","葛西観測所－Ａ","0","2016-06-07 01:22:50","2016-06-09 19:23:00"
"84","C-001","一般社団法人　葛西地震研究所","葛西観測所－Ａ","0","2016-06-07 01:23:50","2016-06-09 19:23:00"
"85","C-001","一般社団法人　葛西地震研究所","葛西観測所－Ａ","0","2016-06-07 01:24:50","2016-06-09 19:23:00"
"86","C-001","一般社団法人　葛西地震研究所","葛西観測所－Ａ","0","2016-06-07 01:25:50","2016-06-09 19:23:00"
"87","C-001","一般社団法人　葛西地震研究所","葛西観測所－Ａ","0","2016-06-07 01:26:50","2016-06-09 19:23:00"
"88","C-001","一般社団法人　葛西地震研究所","葛西観測所－Ａ","0","2016-06-07 01:27:50","2016-06-09 19:23:00"
"89","C-001","一般社団法人　葛西地震研究所","葛西観測所－Ａ","0","2016-06-07 01:28:50","2016-06-09 19:23:00"
"90","C-001","一般社団法人　葛西地震研究所","葛西観測所－Ａ","0","2016-06-07 01:29:50","2016-06-09 19:23:01"
"91","C-001","一般社団法人　葛西地震研究所","葛西観測所－Ａ","0","2016-06-07 01:30:50","2016-06-09 19:23:01"
"92","C-001","一般社団法人　葛西地震研究所","葛西観測所－Ａ","0","2016-06-07 01:31:50","2016-06-09 19:23:01"
"93","C-001","一般社団法人　葛西地震研究所","葛西観測所－Ａ","0","2016-06-07 01:32:50","2016-06-09 19:23:01"
"94","C-001","一般社団法人　葛西地震研究所","葛西観測所－Ａ","0","2016-06-07 01:33:50","2016-06-09 19:23:01"
"95","C-001","一般社団法人　葛西地震研究所","葛西観測所－Ａ","0","2016-06-07 01:34:50","2016-06-09 19:23:01"
"96","C-001","一般社団法人　葛西地震研究所","葛西観測所－Ａ","0","2016-06-07 01:35:50","2016-06-09 19:23:01"
"97","C-001","一般社団法人　葛西地震研究所","葛西観測所－Ａ","0","2016-06-07 01:36:50","2016-06-09 19:23:01"
"98","C-001","一般社団法人　葛西地震研究所","葛西観測所－Ａ","0","2016-06-07 01:37:50","2016-06-09 19:23:01"
"99","C-001","一般社団法人　葛西地震研究所","葛西観測所－Ａ","1","2016-06-07 01:38:50","2016-06-09 19:23:01"
"100","C-001","一般社団法人　葛西地震研究所","葛西観測所－Ａ","0","2016-06-07 01:39:50","2016-06-09 19:23:01"
"101","C-001","一般社団法人　葛西地震研究所","葛西観測所－Ａ","0","2016-06-07 01:40:50","2016-06-09 19:23:01"
"102","C-001","一般社団法人　葛西地震研究所","葛西観測所－Ａ","0","2016-06-07 01:41:50","2016-06-09 19:23:01"
"103","C-001","一般社団法人　葛西地震研究所","葛西観測所－Ａ","1","2016-06-07 01:42:50","2016-06-09 19:23:01"
"104","C-001","一般社団法人　葛西地震研究所","葛西観測所－Ａ","1","2016-06-07 01:43:50","2016-06-09 19:23:01"
"105","C-001","一般社団法人　葛西地震研究所","葛西観測所－Ａ","1","2016-06-07 01:44:50","2016-06-09 19:23:01"
"106","C-001","一般社団法人　葛西地震研究所","葛西観測所－Ａ","1","2016-06-07 01:45:50","2016-06-09 19:23:01"
"107","C-001","一般社団法人　葛西地震研究所","葛西観測所－Ａ","0","2016-06-07 01:46:50","2016-06-09 19:23:01"
"108","C-001","一般社団法人　葛西地震研究所","葛西観測所－Ａ","0","2016-06-07 01:47:50","2016-06-09 19:23:01"
"109","C-001","一般社団法人　葛西地震研究所","葛西観測所－Ａ","0","2016-06-07 01:48:50","2016-06-09 19:23:01"
"110","C-001","一般社団法人　葛西地震研究所","葛西観測所－Ａ","0","2016-06-07 01:49:50","2016-06-09 19:23:01"
"111","C-001","一般社団法人　葛西地震研究所","葛西観測所－Ａ","0","2016-06-07 01:50:50","2016-06-09 19:23:01"
"112","C-001","一般社団法人　葛西地震研究所","葛西観測所－Ａ","0","2016-06-07 01:51:50","2016-06-09 19:23:01"
"113","C-001","一般社団法人　葛西地震研究所","葛西観測所－Ａ","0","2016-06-07 01:52:50","2016-06-09 19:23:01"
"114","C-001","一般社団法人　葛西地震研究所","葛西観測所－Ａ","0","2016-06-07 01:53:50","2016-06-09 19:23:01"
"115","C-001","一般社団法人　葛西地震研究所","葛西観測所－Ａ","0","2016-06-07 01:54:50","2016-06-09 19:23:02"
"116","C-001","一般社団法人　葛西地震研究所","葛西観測所－Ａ","0","2016-06-07 01:55:50","2016-06-09 19:23:02"
"117","C-001","一般社団法人　葛西地震研究所","葛西観測所－Ａ","0","2016-06-07 01:56:50","2016-06-09 19:23:02"
"118","C-001","一般社団法人　葛西地震研究所","葛西観測所－Ａ","0","2016-06-07 01:57:50","2016-06-09 19:23:02"
"119","C-001","一般社団法人　葛西地震研究所","葛西観測所－Ａ","0","2016-06-07 01:58:50","2016-06-09 19:23:02"
"120","C-001","一般社団法人　葛西地震研究所","葛西観測所－Ａ","0","2016-06-07 01:59:50","2016-06-09 19:23:02"
"121","C-001","一般社団法人　葛西地震研究所","葛西観測所－Ａ","0","2016-06-07 02:00:50","2016-06-09 19:23:02"
"122","C-001","一般社団法人　葛西地震研究所","葛西観測所－Ａ","0","2016-06-07 02:01:50","2016-06-09 19:23:02"
"123","C-001","一般社団法人　葛西地震研究所","葛西観測所－Ａ","0","2016-06-07 02:02:50","2016-06-09 19:23:02"
"124","C-001","一般社団法人　葛西地震研究所","葛西観測所－Ａ","1","2016-06-07 02:03:50","2016-06-09 19:23:02"
"125","C-001","一般社団法人　葛西地震研究所","葛西観測所－Ａ","0","2016-06-07 02:04:50","2016-06-09 19:23:02"
"126","C-001","一般社団法人　葛西地震研究所","葛西観測所－Ａ","0","2016-06-07 02:05:50","2016-06-09 19:23:02"
"127","C-001","一般社団法人　葛西地震研究所","葛西観測所－Ａ","0","2016-06-07 02:06:50","2016-06-09 19:23:02"
"128","C-001","一般社団法人　葛西地震研究所","葛西観測所－Ａ","1","2016-06-07 02:07:50","2016-06-09 19:23:02"
"129","C-001","一般社団法人　葛西地震研究所","葛西観測所－Ａ","0","2016-06-07 02:08:50","2016-06-09 19:23:02"
"130","C-001","一般社団法人　葛西地震研究所","葛西観測所－Ａ","0","2016-06-07 02:09:50","2016-06-09 19:23:02"
"131","C-001","一般社団法人　葛西地震研究所","葛西観測所－Ａ","0","2016-06-07 02:10:50","2016-06-09 19:23:02"
"132","C-001","一般社団法人　葛西地震研究所","葛西観測所－Ａ","0","2016-06-07 02:11:50","2016-06-09 19:23:02"
"133","C-001","一般社団法人　葛西地震研究所","葛西観測所－Ａ","0","2016-06-07 02:12:50","2016-06-09 19:23:03"
"134","C-001","一般社団法人　葛西地震研究所","葛西観測所－Ａ","0","2016-06-07 02:13:50","2016-06-09 19:23:03"
"135","C-001","一般社団法人　葛西地震研究所","葛西観測所－Ａ","0","2016-06-07 02:14:50","2016-06-09 19:23:03"
"136","C-001","一般社団法人　葛西地震研究所","葛西観測所－Ａ","0","2016-06-07 02:15:50","2016-06-09 19:23:03"
"137","C-001","一般社団法人　葛西地震研究所","葛西観測所－Ａ","0","2016-06-07 02:16:51","2016-06-09 19:23:03"
"138","C-001","一般社団法人　葛西地震研究所","葛西観測所－Ａ","0","2016-06-07 02:17:51","2016-06-09 19:23:03"
"139","C-001","一般社団法人　葛西地震研究所","葛西観測所－Ａ","0","2016-06-07 02:18:51","2016-06-09 19:23:03"
"140","C-001","一般社団法人　葛西地震研究所","葛西観測所－Ａ","0","2016-06-07 02:19:51","2016-06-09 19:23:03"
"141","C-001","一般社団法人　葛西地震研究所","葛西観測所－Ａ","0","2016-06-07 02:20:51","2016-06-09 19:23:03"
"142","C-001","一般社団法人　葛西地震研究所","葛西観測所－Ａ","0","2016-06-07 02:21:51","2016-06-09 19:23:03"
"143","C-001","一般社団法人　葛西地震研究所","葛西観測所－Ａ","0","2016-06-07 02:22:51","2016-06-09 19:23:03"
"144","C-001","一般社団法人　葛西地震研究所","葛西観測所－Ａ","0","2016-06-07 02:23:51","2016-06-09 19:23:03"
"145","C-001","一般社団法人　葛西地震研究所","葛西観測所－Ａ","0","2016-06-07 02:24:51","2016-06-09 19:23:03"
"146","C-001","一般社団法人　葛西地震研究所","葛西観測所－Ａ","0","2016-06-07 02:25:51","2016-06-09 19:23:03"
"147","C-001","一般社団法人　葛西地震研究所","葛西観測所－Ａ","0","2016-06-07 02:26:51","2016-06-09 19:23:03"
"148","C-001","一般社団法人　葛西地震研究所","葛西観測所－Ａ","0","2016-06-07 02:27:51","2016-06-09 19:23:03"
"149","C-001","一般社団法人　葛西地震研究所","葛西観測所－Ａ","0","2016-06-07 02:28:51","2016-06-09 19:23:03"
"150","C-001","一般社団法人　葛西地震研究所","葛西観測所－Ａ","0","2016-06-07 02:29:51","2016-06-09 19:23:03"
"151","C-001","一般社団法人　葛西地震研究所","葛西観測所－Ａ","0","2016-06-07 02:30:51","2016-06-09 19:23:03"
"152","C-001","一般社団法人　葛西地震研究所","葛西観測所－Ａ","0","2016-06-07 02:31:51","2016-06-09 19:23:03"
"153","C-001","一般社団法人　葛西地震研究所","葛西観測所－Ａ","0","2016-06-07 02:32:51","2016-06-09 19:23:03"
"154","C-001","一般社団法人　葛西地震研究所","葛西観測所－Ａ","1","2016-06-07 02:33:51","2016-06-09 19:23:03"
"155","C-001","一般社団法人　葛西地震研究所","葛西観測所－Ａ","0","2016-06-07 02:34:51","2016-06-09 19:23:03"
"156","C-001","一般社団法人　葛西地震研究所","葛西観測所－Ａ","0","2016-06-07 02:35:51","2016-06-09 19:23:04"
"157","C-001","一般社団法人　葛西地震研究所","葛西観測所－Ａ","0","2016-06-07 02:36:51","2016-06-09 19:23:04"
"158","C-001","一般社団法人　葛西地震研究所","葛西観測所－Ａ","1","2016-06-07 02:37:51","2016-06-09 19:23:04"
"159","C-001","一般社団法人　葛西地震研究所","葛西観測所－Ａ","1","2016-06-07 02:38:51","2016-06-09 19:23:04"
"160","C-001","一般社団法人　葛西地震研究所","葛西観測所－Ａ","1","2016-06-07 02:39:51","2016-06-09 19:23:04"
"161","C-001","一般社団法人　葛西地震研究所","葛西観測所－Ａ","1","2016-06-07 02:40:51","2016-06-09 19:23:04"
"162","C-001","一般社団法人　葛西地震研究所","葛西観測所－Ａ","0","2016-06-07 02:41:51","2016-06-09 19:23:04"
"163","C-001","一般社団法人　葛西地震研究所","葛西観測所－Ａ","0","2016-06-07 02:42:51","2016-06-09 19:23:04"
"164","C-001","一般社団法人　葛西地震研究所","葛西観測所－Ａ","0","2016-06-07 02:43:51","2016-06-09 19:23:04"
"165","C-001","一般社団法人　葛西地震研究所","葛西観測所－Ａ","0","2016-06-07 02:44:51","2016-06-09 19:23:04"
"166","C-001","一般社団法人　葛西地震研究所","葛西観測所－Ａ","0","2016-06-07 02:45:51","2016-06-09 19:23:04"
"167","C-001","一般社団法人　葛西地震研究所","葛西観測所－Ａ","0","2016-06-07 02:46:51","2016-06-09 19:23:04"
"168","C-001","一般社団法人　葛西地震研究所","葛西観測所－Ａ","0","2016-06-07 02:47:51","2016-06-09 19:23:04"
"169","C-001","一般社団法人　葛西地震研究所","葛西観測所－Ａ","1","2016-06-07 02:48:51","2016-06-09 19:23:04"
"170","C-001","一般社団法人　葛西地震研究所","葛西観測所－Ａ","0","2016-06-07 02:49:51","2016-06-09 19:23:04"
"171","C-001","一般社団法人　葛西地震研究所","葛西観測所－Ａ","0","2016-06-07 02:50:51","2016-06-09 19:23:04"
"172","C-001","一般社団法人　葛西地震研究所","葛西観測所－Ａ","0","2016-06-07 02:51:51","2016-06-09 19:23:04"
"173","C-001","一般社団法人　葛西地震研究所","葛西観測所－Ａ","0","2016-06-07 02:52:51","2016-06-09 19:23:04"
"174","C-001","一般社団法人　葛西地震研究所","葛西観測所－Ａ","0","2016-06-07 02:53:51","2016-06-09 19:23:04"
"175","C-001","一般社団法人　葛西地震研究所","葛西観測所－Ａ","0","2016-06-07 02:54:51","2016-06-09 19:23:04"
"176","C-001","一般社団法人　葛西地震研究所","葛西観測所－Ａ","0","2016-06-07 02:55:51","2016-06-09 19:23:04"
"177","C-001","一般社団法人　葛西地震研究所","葛西観測所－Ａ","0","2016-06-07 02:56:51","2016-06-09 19:23:04"
"178","C-001","一般社団法人　葛西地震研究所","葛西観測所－Ａ","0","2016-06-07 02:57:51","2016-06-09 19:23:05"
"179","C-001","一般社団法人　葛西地震研究所","葛西観測所－Ａ","0","2016-06-07 02:58:51","2016-06-09 19:23:05"
"180","C-001","一般社団法人　葛西地震研究所","葛西観測所－Ａ","0","2016-06-07 02:59:51","2016-06-09 19:23:05"
"181","C-001","一般社団法人　葛西地震研究所","葛西観測所－Ａ","0","2016-06-07 03:00:51","2016-06-09 19:23:05"
"182","C-001","一般社団法人　葛西地震研究所","葛西観測所－Ａ","0","2016-06-07 03:01:51","2016-06-09 19:23:05"
"183","C-001","一般社団法人　葛西地震研究所","葛西観測所－Ａ","1","2016-06-07 03:02:51","2016-06-09 19:23:05"
"184","C-001","一般社団法人　葛西地震研究所","葛西観測所－Ａ","0","2016-06-07 03:03:51","2016-06-09 19:23:05"
"185","C-001","一般社団法人　葛西地震研究所","葛西観測所－Ａ","0","2016-06-07 03:04:51","2016-06-09 19:23:05"
"186","C-001","一般社団法人　葛西地震研究所","葛西観測所－Ａ","0","2016-06-07 03:05:51","2016-06-09 19:23:05"
"187","C-001","一般社団法人　葛西地震研究所","葛西観測所－Ａ","0","2016-06-07 03:06:51","2016-06-09 19:23:05"
"188","C-001","一般社団法人　葛西地震研究所","葛西観測所－Ａ","0","2016-06-07 03:07:51","2016-06-09 19:23:05"
"189","C-001","一般社団法人　葛西地震研究所","葛西観測所－Ａ","0","2016-06-07 03:08:51","2016-06-09 19:23:05"
"190","C-001","一般社団法人　葛西地震研究所","葛西観測所－Ａ","0","2016-06-07 03:09:51","2016-06-09 19:23:05"
"191","C-001","一般社団法人　葛西地震研究所","葛西観測所－Ａ","0","2016-06-07 03:10:51","2016-06-09 19:23:05"
"192","C-001","一般社団法人　葛西地震研究所","葛西観測所－Ａ","0","2016-06-07 03:11:51","2016-06-09 19:23:05"
"193","C-001","一般社団法人　葛西地震研究所","葛西観測所－Ａ","0","2016-06-07 03:12:51","2016-06-09 19:23:05"
"194","C-001","一般社団法人　葛西地震研究所","葛西観測所－Ａ","0","2016-06-07 03:13:51","2016-06-09 19:23:05"
"195","C-001","一般社団法人　葛西地震研究所","葛西観測所－Ａ","0","2016-06-07 03:14:51","2016-06-09 19:23:05"
"196","C-001","一般社団法人　葛西地震研究所","葛西観測所－Ａ","0","2016-06-07 03:15:51","2016-06-09 19:23:05"
"197","C-001","一般社団法人　葛西地震研究所","葛西観測所－Ａ","0","2016-06-07 03:16:51","2016-06-09 19:23:05"
"198","C-001","一般社団法人　葛西地震研究所","葛西観測所－Ａ","0","2016-06-07 03:17:51","2016-06-09 19:23:05"
"199","C-001","一般社団法人　葛西地震研究所","葛西観測所－Ａ","0","2016-06-07 03:18:51","2016-06-09 19:23:05"
"200","C-001","一般社団法人　葛西地震研究所","葛西観測所－Ａ","0","2016-06-07 03:19:51","2016-06-09 19:23:05"
"201","C-001","一般社団法人　葛西地震研究所","葛西観測所－Ａ","0","2016-06-07 03:20:51","2016-06-09 19:23:05"
"202","C-001","一般社団法人　葛西地震研究所","葛西観測所－Ａ","0","2016-06-07 03:21:51","2016-06-09 19:23:05"
"203","C-001","一般社団法人　葛西地震研究所","葛西観測所－Ａ","0","2016-06-07 03:22:51","2016-06-09 19:23:05"
"204","C-001","一般社団法人　葛西地震研究所","葛西観測所－Ａ","0","2016-06-07 03:23:51","2016-06-09 19:23:05"
"205","C-001","一般社団法人　葛西地震研究所","葛西観測所－Ａ","0","2016-06-07 03:24:51","2016-06-09 19:23:05"
"206","C-001","一般社団法人　葛西地震研究所","葛西観測所－Ａ","0","2016-06-07 03:25:51","2016-06-09 19:23:06"
"207","C-001","一般社団法人　葛西地震研究所","葛西観測所－Ａ","0","2016-06-07 03:26:51","2016-06-09 19:23:06"
"208","C-001","一般社団法人　葛西地震研究所","葛西観測所－Ａ","0","2016-06-07 03:27:51","2016-06-09 19:23:06"
"209","C-001","一般社団法人　葛西地震研究所","葛西観測所－Ａ","0","2016-06-07 03:28:51","2016-06-09 19:23:06"
"210","C-001","一般社団法人　葛西地震研究所","葛西観測所－Ａ","0","2016-06-07 03:29:51","2016-06-09 19:23:06"
"211","C-001","一般社団法人　葛西地震研究所","葛西観測所－Ａ","0","2016-06-07 03:30:52","2016-06-09 19:23:06"
"212","C-001","一般社団法人　葛西地震研究所","葛西観測所－Ａ","0","2016-06-07 03:31:52","2016-06-09 19:23:06"
"213","C-001","一般社団法人　葛西地震研究所","葛西観測所－Ａ","0","2016-06-07 03:32:52","2016-06-09 19:23:06"
"214","C-001","一般社団法人　葛西地震研究所","葛西観測所－Ａ","0","2016-06-07 03:33:52","2016-06-09 19:23:06"
"215","C-001","一般社団法人　葛西地震研究所","葛西観測所－Ａ","0","2016-06-07 03:34:52","2016-06-09 19:23:06"
"216","C-001","一般社団法人　葛西地震研究所","葛西観測所－Ａ","0","2016-06-07 03:35:52","2016-06-09 19:23:06"
"217","C-001","一般社団法人　葛西地震研究所","葛西観測所－Ａ","0","2016-06-07 03:36:52","2016-06-09 19:23:06"
