"No.","ClientID","Client Name","Place","Diff Pix","Monitor Date","Created Date"
"16","C-002","一般社団法人　葛西地震研究所","葛西観測所－Ａ","11","2016-06-07 15:28:42","2016-06-09 19:24:18"
"17","C-002","一般社団法人　葛西地震研究所","葛西観測所－Ａ","11","2016-06-07 15:29:42","2016-06-09 19:24:18"
"18","C-002","一般社団法人　葛西地震研究所","葛西観測所－Ａ","14","2016-06-07 15:30:42","2016-06-09 19:24:18"
"19","C-002","一般社団法人　葛西地震研究所","葛西観測所－Ａ","0","2016-06-07 15:31:42","2016-06-09 19:24:18"
"20","C-002","一般社団法人　葛西地震研究所","葛西観測所－Ａ","12","2016-06-07 15:32:42","2016-06-09 19:24:18"
"21","C-002","一般社団法人　葛西地震研究所","葛西観測所－Ａ","14","2016-06-07 15:33:42","2016-06-09 19:24:18"
"22","C-002","一般社団法人　葛西地震研究所","葛西観測所－Ａ","13","2016-06-07 15:34:42","2016-06-09 19:24:18"
"23","C-002","一般社団法人　葛西地震研究所","葛西観測所－Ａ","14","2016-06-07 15:35:42","2016-06-09 19:24:18"
"24","C-002","一般社団法人　葛西地震研究所","葛西観測所－Ａ","0","2016-06-07 15:36:42","2016-06-09 19:24:18"
"25","C-002","一般社団法人　葛西地震研究所","葛西観測所－Ａ","12","2016-06-07 15:37:42","2016-06-09 19:24:18"
"26","C-002","一般社団法人　葛西地震研究所","葛西観測所－Ａ","13","2016-06-07 15:38:42","2016-06-09 19:24:18"
"27","C-002","一般社団法人　葛西地震研究所","葛西観測所－Ａ","14","2016-06-07 15:39:42","2016-06-09 19:24:18"
"28","C-002","一般社団法人　葛西地震研究所","葛西観測所－Ａ","11","2016-06-07 15:40:42","2016-06-09 19:24:18"
"29","C-002","一般社団法人　葛西地震研究所","葛西観測所－Ａ","0","2016-06-07 15:41:42","2016-06-09 19:24:19"
"30","C-002","一般社団法人　葛西地震研究所","葛西観測所－Ａ","10","2016-06-07 15:42:42","2016-06-09 19:24:19"
"31","C-002","一般社団法人　葛西地震研究所","葛西観測所－Ａ","12","2016-06-07 15:43:42","2016-06-09 19:24:19"
"32","C-002","一般社団法人　葛西地震研究所","葛西観測所－Ａ","11","2016-06-07 15:44:42","2016-06-09 19:24:19"
"33","C-002","一般社団法人　葛西地震研究所","葛西観測所－Ａ","12","2016-06-07 15:45:42","2016-06-09 19:24:19"
"34","C-002","一般社団法人　葛西地震研究所","葛西観測所－Ａ","0","2016-06-07 15:46:42","2016-06-09 19:24:19"
"35","C-002","一般社団法人　葛西地震研究所","葛西観測所－Ａ","14","2016-06-07 15:47:42","2016-06-09 19:24:19"
"36","C-002","一般社団法人　葛西地震研究所","葛西観測所－Ａ","18","2016-06-07 15:48:42","2016-06-09 19:24:19"
"37","C-002","一般社団法人　葛西地震研究所","葛西観測所－Ａ","15","2016-06-07 15:49:42","2016-06-09 19:24:19"
"38","C-002","一般社団法人　葛西地震研究所","葛西観測所－Ａ","14","2016-06-07 15:50:42","2016-06-09 19:24:19"
"39","C-002","一般社団法人　葛西地震研究所","葛西観測所－Ａ","0","2016-06-07 15:51:42","2016-06-09 19:24:19"
"40","C-002","一般社団法人　葛西地震研究所","葛西観測所－Ａ","12","2016-06-07 15:52:42","2016-06-09 19:24:19"
"41","C-002","一般社団法人　葛西地震研究所","葛西観測所－Ａ","9","2016-06-07 15:53:42","2016-06-09 19:24:19"
"42","C-002","一般社団法人　葛西地震研究所","葛西観測所－Ａ","9","2016-06-07 15:54:42","2016-06-09 19:24:19"
"43","C-002","一般社団法人　葛西地震研究所","葛西観測所－Ａ","10","2016-06-07 15:55:42","2016-06-09 19:24:19"
"44","C-002","一般社団法人　葛西地震研究所","葛西観測所－Ａ","0","2016-06-07 15:56:42","2016-06-09 19:24:19"
"45","C-002","一般社団法人　葛西地震研究所","葛西観測所－Ａ","11","2016-06-07 15:57:42","2016-06-09 19:24:19"
"46","C-002","一般社団法人　葛西地震研究所","葛西観測所－Ａ","13","2016-06-07 15:58:42","2016-06-09 19:24:19"
"47","C-002","一般社団法人　葛西地震研究所","葛西観測所－Ａ","14","2016-06-07 15:59:42","2016-06-09 19:24:19"
"48","C-002","一般社団法人　葛西地震研究所","葛西観測所－Ａ","21","2016-06-07 16:00:42","2016-06-09 19:24:19"
"49","C-002","一般社団法人　葛西地震研究所","葛西観測所－Ａ","0","2016-06-07 16:01:42","2016-06-09 19:24:19"
"50","C-002","一般社団法人　葛西地震研究所","葛西観測所－Ａ","0","2016-06-07 16:02:42","2016-06-09 19:24:19"
"51","C-002","一般社団法人　葛西地震研究所","葛西観測所－Ａ","0","2016-06-07 16:03:42","2016-06-09 19:24:19"
"52","C-002","一般社団法人　葛西地震研究所","葛西観測所－Ａ","0","2016-06-07 16:04:42","2016-06-09 19:24:19"
"53","C-002","一般社団法人　葛西地震研究所","葛西観測所－Ａ","0","2016-06-07 16:05:42","2016-06-09 19:24:19"
"54","C-002","一般社団法人　葛西地震研究所","葛西観測所－Ａ","0","2016-06-07 16:06:42","2016-06-09 19:24:19"
"55","C-002","一般社団法人　葛西地震研究所","葛西観測所－Ａ","0","2016-06-07 16:07:42","2016-06-09 19:24:19"
"56","C-002","一般社団法人　葛西地震研究所","葛西観測所－Ａ","0","2016-06-07 16:08:42","2016-06-09 19:24:19"
"57","C-002","一般社団法人　葛西地震研究所","葛西観測所－Ａ","0","2016-06-07 16:09:42","2016-06-09 19:24:20"
"58","C-002","一般社団法人　葛西地震研究所","葛西観測所－Ａ","18","2016-06-07 16:10:42","2016-06-09 19:24:20"
"59","C-002","一般社団法人　葛西地震研究所","葛西観測所－Ａ","0","2016-06-07 16:11:42","2016-06-09 19:24:20"
"60","C-002","一般社団法人　葛西地震研究所","葛西観測所－Ａ","10","2016-06-07 16:12:42","2016-06-09 19:24:20"
"61","C-002","一般社団法人　葛西地震研究所","葛西観測所－Ａ","18","2016-06-07 16:13:42","2016-06-09 19:24:20"
"62","C-002","一般社団法人　葛西地震研究所","葛西観測所－Ａ","12","2016-06-07 16:14:42","2016-06-09 19:24:20"
"63","C-002","一般社団法人　葛西地震研究所","葛西観測所－Ａ","10","2016-06-07 16:15:42","2016-06-09 19:24:20"
"64","C-002","一般社団法人　葛西地震研究所","葛西観測所－Ａ","0","2016-06-07 16:16:42","2016-06-09 19:24:20"
"65","C-002","一般社団法人　葛西地震研究所","葛西観測所－Ａ","14","2016-06-07 16:17:42","2016-06-09 19:24:20"
"66","C-002","一般社団法人　葛西地震研究所","葛西観測所－Ａ","15","2016-06-07 16:18:42","2016-06-09 19:24:20"
"67","C-002","一般社団法人　葛西地震研究所","葛西観測所－Ａ","15","2016-06-07 16:19:42","2016-06-09 19:24:20"
"68","C-002","一般社団法人　葛西地震研究所","葛西観測所－Ａ","16","2016-06-07 16:20:42","2016-06-09 19:24:20"
"69","C-002","一般社団法人　葛西地震研究所","葛西観測所－Ａ","0","2016-06-07 16:21:42","2016-06-09 19:24:20"
"70","C-002","一般社団法人　葛西地震研究所","葛西観測所－Ａ","15","2016-06-07 16:22:42","2016-06-09 19:24:20"
"71","C-002","一般社団法人　葛西地震研究所","葛西観測所－Ａ","10","2016-06-07 16:23:42","2016-06-09 19:24:20"
"72","C-002","一般社団法人　葛西地震研究所","葛西観測所－Ａ","17","2016-06-07 16:24:42","2016-06-09 19:24:20"
"73","C-002","一般社団法人　葛西地震研究所","葛西観測所－Ａ","16","2016-06-07 16:25:42","2016-06-09 19:24:20"
"74","C-002","一般社団法人　葛西地震研究所","葛西観測所－Ａ","0","2016-06-07 16:26:42","2016-06-09 19:24:20"
"75","C-002","一般社団法人　葛西地震研究所","葛西観測所－Ａ","14","2016-06-07 16:27:43","2016-06-09 19:24:20"
"76","C-002","一般社団法人　葛西地震研究所","葛西観測所－Ａ","13","2016-06-07 16:28:43","2016-06-09 19:24:20"
"77","C-002","一般社団法人　葛西地震研究所","葛西観測所－Ａ","12","2016-06-07 16:29:43","2016-06-09 19:24:20"
"78","C-002","一般社団法人　葛西地震研究所","葛西観測所－Ａ","14","2016-06-07 16:30:43","2016-06-09 19:24:20"
"79","C-002","一般社団法人　葛西地震研究所","葛西観測所－Ａ","0","2016-06-07 16:31:43","2016-06-09 19:24:20"
"80","C-002","一般社団法人　葛西地震研究所","葛西観測所－Ａ","10","2016-06-07 16:32:43","2016-06-09 19:24:20"
"81","C-002","一般社団法人　葛西地震研究所","葛西観測所－Ａ","12","2016-06-07 16:33:43","2016-06-09 19:24:20"
"82","C-002","一般社団法人　葛西地震研究所","葛西観測所－Ａ","8","2016-06-07 16:34:43","2016-06-09 19:24:20"
"83","C-002","一般社団法人　葛西地震研究所","葛西観測所－Ａ","6","2016-06-07 16:35:43","2016-06-09 19:24:21"
"84","C-002","一般社団法人　葛西地震研究所","葛西観測所－Ａ","0","2016-06-07 16:36:43","2016-06-09 19:24:21"
"85","C-002","一般社団法人　葛西地震研究所","葛西観測所－Ａ","7","2016-06-07 16:37:43","2016-06-09 19:24:21"
"86","C-002","一般社団法人　葛西地震研究所","葛西観測所－Ａ","9","2016-06-07 16:38:43","2016-06-09 19:24:21"
"87","C-002","一般社団法人　葛西地震研究所","葛西観測所－Ａ","7","2016-06-07 16:39:43","2016-06-09 19:24:21"
"88","C-002","一般社団法人　葛西地震研究所","葛西観測所－Ａ","12","2016-06-07 16:40:43","2016-06-09 19:24:21"
"89","C-002","一般社団法人　葛西地震研究所","葛西観測所－Ａ","0","2016-06-07 16:41:43","2016-06-09 19:24:21"
"90","C-002","一般社団法人　葛西地震研究所","葛西観測所－Ａ","12","2016-06-07 16:42:43","2016-06-09 19:24:21"
"91","C-002","一般社団法人　葛西地震研究所","葛西観測所－Ａ","11","2016-06-07 16:43:43","2016-06-09 19:24:21"
"92","C-002","一般社団法人　葛西地震研究所","葛西観測所－Ａ","10","2016-06-07 16:44:43","2016-06-09 19:24:21"
"93","C-002","一般社団法人　葛西地震研究所","葛西観測所－Ａ","11","2016-06-07 16:45:43","2016-06-09 19:24:21"
"94","C-002","一般社団法人　葛西地震研究所","葛西観測所－Ａ","0","2016-06-07 16:46:43","2016-06-09 19:24:21"
"95","C-002","一般社団法人　葛西地震研究所","葛西観測所－Ａ","7","2016-06-07 16:47:43","2016-06-09 19:24:21"
"96","C-002","一般社団法人　葛西地震研究所","葛西観測所－Ａ","9","2016-06-07 16:48:43","2016-06-09 19:24:21"
"97","C-002","一般社団法人　葛西地震研究所","葛西観測所－Ａ","7","2016-06-07 16:49:43","2016-06-09 19:24:21"
"98","C-002","一般社団法人　葛西地震研究所","葛西観測所－Ａ","8","2016-06-07 16:50:43","2016-06-09 19:24:21"
"99","C-002","一般社団法人　葛西地震研究所","葛西観測所－Ａ","0","2016-06-07 16:51:43","2016-06-09 19:24:21"
"100","C-002","一般社団法人　葛西地震研究所","葛西観測所－Ａ","9","2016-06-07 16:52:43","2016-06-09 19:24:21"
"101","C-002","一般社団法人　葛西地震研究所","葛西観測所－Ａ","9","2016-06-07 16:53:43","2016-06-09 19:24:21"
"102","C-002","一般社団法人　葛西地震研究所","葛西観測所－Ａ","9","2016-06-07 16:54:43","2016-06-09 19:24:21"
"103","C-002","一般社団法人　葛西地震研究所","葛西観測所－Ａ","9","2016-06-07 16:55:43","2016-06-09 19:24:21"
"104","C-002","一般社団法人　葛西地震研究所","葛西観測所－Ａ","0","2016-06-07 16:56:43","2016-06-09 19:24:21"
"105","C-002","一般社団法人　葛西地震研究所","葛西観測所－Ａ","9","2016-06-07 16:57:43","2016-06-09 19:24:21"
"106","C-002","一般社団法人　葛西地震研究所","葛西観測所－Ａ","10","2016-06-07 16:58:43","2016-06-09 19:24:21"
"107","C-002","一般社団法人　葛西地震研究所","葛西観測所－Ａ","10","2016-06-07 16:59:43","2016-06-09 19:24:21"
"108","C-002","一般社団法人　葛西地震研究所","葛西観測所－Ａ","9","2016-06-07 17:00:43","2016-06-09 19:24:21"
"109","C-002","一般社団法人　葛西地震研究所","葛西観測所－Ａ","0","2016-06-07 17:01:43","2016-06-09 19:24:21"
"110","C-002","一般社団法人　葛西地震研究所","葛西観測所－Ａ","7","2016-06-07 17:02:43","2016-06-09 19:24:21"
"111","C-002","一般社団法人　葛西地震研究所","葛西観測所－Ａ","9","2016-06-07 17:03:43","2016-06-09 19:24:21"
"112","C-002","一般社団法人　葛西地震研究所","葛西観測所－Ａ","10","2016-06-07 17:04:43","2016-06-09 19:24:21"
"113","C-002","一般社団法人　葛西地震研究所","葛西観測所－Ａ","7","2016-06-07 17:05:43","2016-06-09 19:24:21"
"114","C-002","一般社団法人　葛西地震研究所","葛西観測所－Ａ","0","2016-06-07 17:06:43","2016-06-09 19:24:21"
"115","C-002","一般社団法人　葛西地震研究所","葛西観測所－Ａ","10","2016-06-07 17:07:43","2016-06-09 19:24:21"
"116","C-002","一般社団法人　葛西地震研究所","葛西観測所－Ａ","9","2016-06-07 17:08:43","2016-06-09 19:24:21"
"117","C-002","一般社団法人　葛西地震研究所","葛西観測所－Ａ","10","2016-06-07 17:09:43","2016-06-09 19:24:22"
"118","C-002","一般社団法人　葛西地震研究所","葛西観測所－Ａ","10","2016-06-07 17:10:43","2016-06-09 19:24:22"
"119","C-002","一般社団法人　葛西地震研究所","葛西観測所－Ａ","0","2016-06-07 17:11:43","2016-06-09 19:24:22"
"120","C-002","一般社団法人　葛西地震研究所","葛西観測所－Ａ","9","2016-06-07 17:12:43","2016-06-09 19:24:22"
"121","C-002","一般社団法人　葛西地震研究所","葛西観測所－Ａ","9","2016-06-07 17:13:43","2016-06-09 19:24:22"
"122","C-002","一般社団法人　葛西地震研究所","葛西観測所－Ａ","9","2016-06-07 17:14:43","2016-06-09 19:24:22"
"123","C-002","一般社団法人　葛西地震研究所","葛西観測所－Ａ","9","2016-06-07 17:15:43","2016-06-09 19:24:22"
"124","C-002","一般社団法人　葛西地震研究所","葛西観測所－Ａ","0","2016-06-07 17:16:43","2016-06-09 19:24:22"
"125","C-002","一般社団法人　葛西地震研究所","葛西観測所－Ａ","8","2016-06-07 17:17:43","2016-06-09 19:24:22"
"126","C-002","一般社団法人　葛西地震研究所","葛西観測所－Ａ","8","2016-06-07 17:18:43","2016-06-09 19:24:22"
"127","C-002","一般社団法人　葛西地震研究所","葛西観測所－Ａ","9","2016-06-07 17:19:43","2016-06-09 19:24:22"
"128","C-002","一般社団法人　葛西地震研究所","葛西観測所－Ａ","9","2016-06-07 17:20:43","2016-06-09 19:24:22"
"129","C-002","一般社団法人　葛西地震研究所","葛西観測所－Ａ","0","2016-06-07 17:21:43","2016-06-09 19:24:22"
"130","C-002","一般社団法人　葛西地震研究所","葛西観測所－Ａ","9","2016-06-07 17:22:43","2016-06-09 19:24:22"
"131","C-002","一般社団法人　葛西地震研究所","葛西観測所－Ａ","9","2016-06-07 17:23:43","2016-06-09 19:24:22"
"132","C-002","一般社団法人　葛西地震研究所","葛西観測所－Ａ","8","2016-06-07 17:24:43","2016-06-09 19:24:22"
"133","C-002","一般社団法人　葛西地震研究所","葛西観測所－Ａ","8","2016-06-07 17:25:43","2016-06-09 19:24:22"
"134","C-002","一般社団法人　葛西地震研究所","葛西観測所－Ａ","0","2016-06-07 17:26:43","2016-06-09 19:24:22"
"135","C-002","一般社団法人　葛西地震研究所","葛西観測所－Ａ","10","2016-06-07 17:27:43","2016-06-09 19:24:22"
"136","C-002","一般社団法人　葛西地震研究所","葛西観測所－Ａ","9","2016-06-07 17:28:43","2016-06-09 19:24:22"
"137","C-002","一般社団法人　葛西地震研究所","葛西観測所－Ａ","8","2016-06-07 17:29:43","2016-06-09 19:24:22"
"138","C-002","一般社団法人　葛西地震研究所","葛西観測所－Ａ","9","2016-06-07 17:30:43","2016-06-09 19:24:22"
"139","C-002","一般社団法人　葛西地震研究所","葛西観測所－Ａ","0","2016-06-07 17:31:43","2016-06-09 19:24:22"
"140","C-002","一般社団法人　葛西地震研究所","葛西観測所－Ａ","9","2016-06-07 17:32:43","2016-06-09 19:24:22"
"141","C-002","一般社団法人　葛西地震研究所","葛西観測所－Ａ","10","2016-06-07 17:33:43","2016-06-09 19:24:22"
"142","C-002","一般社団法人　葛西地震研究所","葛西観測所－Ａ","9","2016-06-07 17:34:43","2016-06-09 19:24:22"
"143","C-002","一般社団法人　葛西地震研究所","葛西観測所－Ａ","7","2016-06-07 17:35:43","2016-06-09 19:24:22"
"144","C-002","一般社団法人　葛西地震研究所","葛西観測所－Ａ","0","2016-06-07 17:36:43","2016-06-09 19:24:22"
"145","C-002","一般社団法人　葛西地震研究所","葛西観測所－Ａ","8","2016-06-07 17:37:43","2016-06-09 19:24:22"
"146","C-002","一般社団法人　葛西地震研究所","葛西観測所－Ａ","10","2016-06-07 17:38:43","2016-06-09 19:24:23"
"147","C-002","一般社団法人　葛西地震研究所","葛西観測所－Ａ","10","2016-06-07 17:39:43","2016-06-09 19:24:23"
"148","C-002","一般社団法人　葛西地震研究所","葛西観測所－Ａ","9","2016-06-07 17:40:43","2016-06-09 19:24:23"
"149","C-002","一般社団法人　葛西地震研究所","葛西観測所－Ａ","0","2016-06-07 17:41:44","2016-06-09 19:24:23"
"150","C-002","一般社団法人　葛西地震研究所","葛西観測所－Ａ","8","2016-06-07 17:42:44","2016-06-09 19:24:23"
"151","C-002","一般社団法人　葛西地震研究所","葛西観測所－Ａ","9","2016-06-07 17:43:44","2016-06-09 19:24:23"
"152","C-002","一般社団法人　葛西地震研究所","葛西観測所－Ａ","9","2016-06-07 17:44:44","2016-06-09 19:24:23"
"153","C-002","一般社団法人　葛西地震研究所","葛西観測所－Ａ","9","2016-06-07 17:45:44","2016-06-09 19:24:23"
"154","C-002","一般社団法人　葛西地震研究所","葛西観測所－Ａ","0","2016-06-07 17:46:44","2016-06-09 19:24:23"
"155","C-002","一般社団法人　葛西地震研究所","葛西観測所－Ａ","2","2016-06-07 17:47:44","2016-06-09 19:24:23"
"156","C-002","一般社団法人　葛西地震研究所","葛西観測所－Ａ","0","2016-06-07 17:48:44","2016-06-09 19:24:23"
"157","C-002","一般社団法人　葛西地震研究所","葛西観測所－Ａ","0","2016-06-07 17:49:44","2016-06-09 19:24:23"
"158","C-002","一般社団法人　葛西地震研究所","葛西観測所－Ａ","0","2016-06-07 17:50:44","2016-06-09 19:24:23"
"159","C-002","一般社団法人　葛西地震研究所","葛西観測所－Ａ","0","2016-06-07 17:51:44","2016-06-09 19:24:23"
"160","C-002","一般社団法人　葛西地震研究所","葛西観測所－Ａ","1","2016-06-07 17:52:44","2016-06-09 19:24:23"
"161","C-002","一般社団法人　葛西地震研究所","葛西観測所－Ａ","1","2016-06-07 17:53:44","2016-06-09 19:24:23"
"162","C-002","一般社団法人　葛西地震研究所","葛西観測所－Ａ","0","2016-06-07 17:54:44","2016-06-09 19:24:23"
"163","C-002","一般社団法人　葛西地震研究所","葛西観測所－Ａ","0","2016-06-07 17:55:44","2016-06-09 19:24:23"
"164","C-002","一般社団法人　葛西地震研究所","葛西観測所－Ａ","0","2016-06-07 17:56:44","2016-06-09 19:24:23"
"165","C-002","一般社団法人　葛西地震研究所","葛西観測所－Ａ","3","2016-06-07 17:57:44","2016-06-09 19:24:23"
"166","C-002","一般社団法人　葛西地震研究所","葛西観測所－Ａ","4","2016-06-07 17:58:44","2016-06-09 19:24:23"
"167","C-002","一般社団法人　葛西地震研究所","葛西観測所－Ａ","3","2016-06-07 17:59:44","2016-06-09 19:24:24"
"168","C-002","一般社団法人　葛西地震研究所","葛西観測所－Ａ","3","2016-06-07 18:00:44","2016-06-09 19:24:24"
"169","C-002","一般社団法人　葛西地震研究所","葛西観測所－Ａ","0","2016-06-07 18:01:44","2016-06-09 19:24:24"
"170","C-002","一般社団法人　葛西地震研究所","葛西観測所－Ａ","3","2016-06-07 18:02:44","2016-06-09 19:24:24"
"171","C-002","一般社団法人　葛西地震研究所","葛西観測所－Ａ","3","2016-06-07 18:03:44","2016-06-09 19:24:24"
"172","C-002","一般社団法人　葛西地震研究所","葛西観測所－Ａ","3","2016-06-07 18:04:44","2016-06-09 19:24:24"
"173","C-002","一般社団法人　葛西地震研究所","葛西観測所－Ａ","4","2016-06-07 18:05:44","2016-06-09 19:24:24"
"174","C-002","一般社団法人　葛西地震研究所","葛西観測所－Ａ","0","2016-06-07 18:06:44","2016-06-09 19:24:24"
"175","C-002","一般社団法人　葛西地震研究所","葛西観測所－Ａ","3","2016-06-07 18:07:44","2016-06-09 19:24:24"
"176","C-002","一般社団法人　葛西地震研究所","葛西観測所－Ａ","3","2016-06-07 18:08:44","2016-06-09 19:24:24"
"177","C-002","一般社団法人　葛西地震研究所","葛西観測所－Ａ","3","2016-06-07 18:09:44","2016-06-09 19:24:24"
"178","C-002","一般社団法人　葛西地震研究所","葛西観測所－Ａ","3","2016-06-07 18:10:44","2016-06-09 19:24:24"
"179","C-002","一般社団法人　葛西地震研究所","葛西観測所－Ａ","0","2016-06-07 18:11:44","2016-06-09 19:24:24"
"180","C-002","一般社団法人　葛西地震研究所","葛西観測所－Ａ","4","2016-06-07 18:12:44","2016-06-09 19:24:24"
"181","C-002","一般社団法人　葛西地震研究所","葛西観測所－Ａ","3","2016-06-07 18:13:44","2016-06-09 19:24:24"
"182","C-002","一般社団法人　葛西地震研究所","葛西観測所－Ａ","20","2016-06-07 18:14:44","2016-06-09 19:24:24"
"183","C-002","一般社団法人　葛西地震研究所","葛西観測所－Ａ","16","2016-06-07 18:15:44","2016-06-09 19:24:24"
"184","C-002","一般社団法人　葛西地震研究所","葛西観測所－Ａ","0","2016-06-07 18:16:44","2016-06-09 19:24:24"
"185","C-002","一般社団法人　葛西地震研究所","葛西観測所－Ａ","16","2016-06-07 18:17:44","2016-06-09 19:24:24"
"186","C-002","一般社団法人　葛西地震研究所","葛西観測所－Ａ","15","2016-06-07 18:18:44","2016-06-09 19:24:24"
"187","C-002","一般社団法人　葛西地震研究所","葛西観測所－Ａ","13","2016-06-07 18:19:44","2016-06-09 19:24:24"
"188","C-002","一般社団法人　葛西地震研究所","葛西観測所－Ａ","15","2016-06-07 18:20:44","2016-06-09 19:24:24"
"189","C-002","一般社団法人　葛西地震研究所","葛西観測所－Ａ","0","2016-06-07 18:21:44","2016-06-09 19:24:24"
"190","C-002","一般社団法人　葛西地震研究所","葛西観測所－Ａ","16","2016-06-07 18:22:44","2016-06-09 19:24:24"
"191","C-002","一般社団法人　葛西地震研究所","葛西観測所－Ａ","16","2016-06-07 18:23:44","2016-06-09 19:24:24"
"192","C-002","一般社団法人　葛西地震研究所","葛西観測所－Ａ","17","2016-06-07 18:24:44","2016-06-09 19:24:24"
"193","C-002","一般社団法人　葛西地震研究所","葛西観測所－Ａ","15","2016-06-07 18:25:44","2016-06-09 19:24:24"
"194","C-002","一般社団法人　葛西地震研究所","葛西観測所－Ａ","0","2016-06-07 18:26:44","2016-06-09 19:24:24"
"195","C-002","一般社団法人　葛西地震研究所","葛西観測所－Ａ","16","2016-06-07 18:27:44","2016-06-09 19:24:24"
"196","C-002","一般社団法人　葛西地震研究所","葛西観測所－Ａ","17","2016-06-07 18:28:44","2016-06-09 19:24:25"
"197","C-002","一般社団法人　葛西地震研究所","葛西観測所－Ａ","14","2016-06-07 18:29:44","2016-06-09 19:24:25"
"198","C-002","一般社団法人　葛西地震研究所","葛西観測所－Ａ","13","2016-06-07 18:30:44","2016-06-09 19:24:25"
"199","C-002","一般社団法人　葛西地震研究所","葛西観測所－Ａ","0","2016-06-07 18:31:44","2016-06-09 19:24:25"
"200","C-002","一般社団法人　葛西地震研究所","葛西観測所－Ａ","27","2016-06-07 18:32:44","2016-06-09 19:24:25"
"201","C-002","一般社団法人　葛西地震研究所","葛西観測所－Ａ","32","2016-06-07 18:33:44","2016-06-09 19:24:25"
"202","C-002","一般社団法人　葛西地震研究所","葛西観測所－Ａ","25","2016-06-07 18:34:44","2016-06-09 19:24:25"
"203","C-002","一般社団法人　葛西地震研究所","葛西観測所－Ａ","30","2016-06-07 18:35:44","2016-06-09 19:24:25"
"204","C-002","一般社団法人　葛西地震研究所","葛西観測所－Ａ","0","2016-06-07 18:36:44","2016-06-09 19:24:25"
"205","C-002","一般社団法人　葛西地震研究所","葛西観測所－Ａ","35","2016-06-07 18:37:44","2016-06-09 19:24:25"
"206","C-002","一般社団法人　葛西地震研究所","葛西観測所－Ａ","33","2016-06-07 18:38:44","2016-06-09 19:24:25"
"207","C-002","一般社団法人　葛西地震研究所","葛西観測所－Ａ","28","2016-06-07 18:39:44","2016-06-09 19:24:25"
"208","C-002","一般社団法人　葛西地震研究所","葛西観測所－Ａ","22","2016-06-07 18:40:44","2016-06-09 19:24:25"
"209","C-002","一般社団法人　葛西地震研究所","葛西観測所－Ａ","0","2016-06-07 18:41:44","2016-06-09 19:24:25"
"210","C-002","一般社団法人　葛西地震研究所","葛西観測所－Ａ","29","2016-06-07 18:42:44","2016-06-09 19:24:25"
"211","C-002","一般社団法人　葛西地震研究所","葛西観測所－Ａ","28","2016-06-07 18:43:44","2016-06-09 19:24:25"
"212","C-002","一般社団法人　葛西地震研究所","葛西観測所－Ａ","30","2016-06-07 18:44:44","2016-06-09 19:24:25"
"213","C-002","一般社団法人　葛西地震研究所","葛西観測所－Ａ","30","2016-06-07 18:45:44","2016-06-09 19:24:25"
"214","C-002","一般社団法人　葛西地震研究所","葛西観測所－Ａ","0","2016-06-07 18:46:44","2016-06-09 19:24:25"
"215","C-002","一般社団法人　葛西地震研究所","葛西観測所－Ａ","30","2016-06-07 18:47:44","2016-06-09 19:24:25"
"216","C-002","一般社団法人　葛西地震研究所","葛西観測所－Ａ","36","2016-06-07 18:48:44","2016-06-09 19:24:25"
"217","C-002","一般社団法人　葛西地震研究所","葛西観測所－Ａ","36","2016-06-07 18:49:44","2016-06-09 19:24:25"
